video_path,time_offset,label,bounding_box,x,y
/videos/video_001.mp4,2912.0,ball,"982,388,1280,388,1280,628,982,628",596,254.0
/videos/video_001.mp4,2913.0,ball,"980,396,1280,396,1280,636,980,636",595,258.0
/videos/video_001.mp4,2914.0,ball,"996,398,1280,398,1280,638,996,638",603,259.0
/videos/video_001.mp4,2915.0,ball,"984,416,1280,416,1280,656,984,656",597,268.0
/videos/video_001.mp4,2916.0,ball,"972,422,1280,422,1280,662,972,662",591,271.0
/videos/video_001.mp4,2917.0,ball,"984,418,1280,418,1280,658,984,658",597,269.0
/videos/video_001.mp4,2918.0,ball,"954,396,1280,396,1280,636,954,636",582,258.0
/videos/video_001.mp4,2919.0,ball,"946,366,1280,366,1280,606,946,606",578,243.0
/videos/video_001.mp4,2920.0,ball,"944,364,1280,364,1280,604,944,604",577,242.0
/videos/video_001.mp4,2921.0,ball,"922,356,1280,356,1280,596,922,596",566,238.0
/videos/video_001.mp4,2922.0,ball,"904,342,1280,342,1280,582,904,582",557,231.0
/videos/video_001.mp4,2923.0,ball,"714,208,1134,208,1134,448,714,448",462,164.0
/videos/video_001.mp4,2924.0,ball,"704,208,1124,208,1124,448,704,448",457,164.0
/videos/video_001.mp4,2925.0,ball,"696,192,1116,192,1116,432,696,432",453,156.0
/videos/video_001.mp4,2926.0,ball,"612,130,1032,130,1032,370,612,370",411,125.0
/videos/video_001.mp4,2927.0,ball,"532,92,952,92,952,332,532,332",371,106.0
/videos/video_001.mp4,2928.0,ball,"556,94,976,94,976,334,556,334",383,107.0
/videos/video_001.mp4,2929.0,ball,"640,130,1060,130,1060,370,640,370",425,125.0
/videos/video_001.mp4,2930.0,ball,"546,112,966,112,966,352,546,352",378,116.0
/videos/video_001.mp4,2931.0,ball,"514,98,934,98,934,338,514,338",362,109.0
/videos/video_001.mp4,2932.0,ball,"520,132,940,132,940,372,520,372",365,126.0
/videos/video_001.mp4,2933.0,ball,"436,124,856,124,856,364,436,364",323,122.0
/videos/video_001.mp4,2934.0,ball,"276,150,696,150,696,390,276,390",243,135.0
/videos/video_001.mp4,2935.0,ball,"126,190,546,190,546,430,126,430",168,155.0
/videos/video_001.mp4,2936.0,ball,"66,246,486,246,486,486,66,486",138,183.0
/videos/video_001.mp4,2937.0,ball,"12,356,432,356,432,596,12,596",111,238.0
/videos/video_001.mp4,2938.0,ball,"0,484,418,484,418,720,0,720",104,302.0
/videos/video_001.mp4,2939.0,ball,"74,400,494,400,494,640,74,640",142,260.0
/videos/video_001.mp4,2940.0,ball,"148,286,568,286,568,526,148,526",179,203.0
/videos/video_001.mp4,2941.0,ball,"222,188,642,188,642,428,222,428",216,154.0
/videos/video_001.mp4,2942.0,ball,"282,152,702,152,702,392,282,392",246,136.0
/videos/video_001.mp4,2943.0,ball,"316,112,736,112,736,352,316,352",263,116.0
/videos/video_001.mp4,2944.0,ball,"292,98,712,98,712,338,292,338",251,109.0
/videos/video_001.mp4,2945.0,ball,"294,94,714,94,714,334,294,334",252,107.0
/videos/video_001.mp4,2946.0,ball,"162,94,582,94,582,334,162,334",186,107.0
/videos/video_001.mp4,2947.0,ball,"0,234,340,234,340,474,0,474",65,177.0
/videos/video_001.mp4,2948.0,ball,"0,326,280,326,280,566,0,566",35,223.0
/videos/video_001.mp4,2949.0,ball,"0,368,268,368,268,608,0,608",29,244.0
/videos/video_001.mp4,2950.0,ball,"0,382,254,382,254,622,0,622",22,251.0
/videos/video_001.mp4,2951.0,ball,"0,380,274,380,274,620,0,620",32,250.0
/videos/video_001.mp4,2952.0,ball,"0,376,274,376,274,616,0,616",32,248.0
/videos/video_001.mp4,2953.0,ball,"0,360,306,360,306,600,0,600",48,240.0
/videos/video_001.mp4,2954.0,ball,"0,214,418,214,418,454,0,454",104,167.0
/videos/video_001.mp4,2955.0,ball,"52,162,472,162,472,402,52,402",131,141.0
/videos/video_001.mp4,2956.0,ball,"6,164,426,164,426,404,6,404",108,142.0
/videos/video_001.mp4,2958.0,ball,"0,164,400,164,400,404,0,404",95,142.0
/videos/video_001.mp4,2959.0,ball,"0,238,300,238,300,478,0,478",45,179.0
/videos/video_001.mp4,2960.0,ball,"0,214,300,214,300,454,0,454",45,167.0
/videos/video_001.mp4,2961.0,ball,"718,488,1138,488,1138,720,718,720",464,304.0
/videos/video_001.mp4,2962.0,ball,"870,428,1280,428,1280,668,870,668",540,274.0
/videos/video_001.mp4,2963.0,ball,"890,384,1280,384,1280,624,890,624",550,252.0
/videos/video_001.mp4,2964.0,ball,"916,348,1280,348,1280,588,916,588",563,234.0
/videos/video_001.mp4,2965.0,ball,"924,356,1280,356,1280,596,924,596",567,238.0
/videos/video_001.mp4,2966.0,ball,"920,380,1280,380,1280,620,920,620",565,250.0
/videos/video_001.mp4,2967.0,ball,"914,334,1280,334,1280,574,914,574",562,227.0
/videos/video_001.mp4,2968.0,ball,"886,322,1280,322,1280,562,886,562",548,221.0
/videos/video_001.mp4,2969.0,ball,"866,296,1280,296,1280,536,866,536",538,208.0
/videos/video_001.mp4,2970.0,ball,"824,270,1244,270,1244,510,824,510",517,195.0
/videos/video_001.mp4,2971.0,ball,"788,244,1208,244,1208,484,788,484",499,182.0
/videos/video_001.mp4,2972.0,ball,"80,118,500,118,500,358,80,358",145,119.0
/videos/video_001.mp4,2973.0,ball,"0,312,294,312,294,552,0,552",42,216.0
/videos/video_001.mp4,2974.0,ball,"0,320,220,320,220,560,0,560",5,220.0
/videos/video_001.mp4,2975.0,ball,"0,352,236,352,236,592,0,592",13,236.0
/videos/video_001.mp4,2976.0,ball,"0,356,230,356,230,596,0,596",10,238.0
/videos/video_001.mp4,2977.0,ball,"0,304,286,304,286,544,0,544",38,212.0
/videos/video_001.mp4,2978.0,ball,"0,302,290,302,290,542,0,542",40,211.0
/videos/video_001.mp4,2979.0,ball,"0,308,284,308,284,548,0,548",37,214.0
/videos/video_001.mp4,2980.0,ball,"0,302,290,302,290,542,0,542",40,211.0
/videos/video_001.mp4,2981.0,ball,"0,304,290,304,290,544,0,544",40,212.0
/videos/video_001.mp4,2982.0,ball,"0,340,244,340,244,580,0,580",17,230.0
/videos/video_001.mp4,2983.0,ball,"0,366,254,366,254,606,0,606",22,243.0
/videos/video_001.mp4,2984.0,ball,"0,352,226,352,226,592,0,592",8,236.0
/videos/video_001.mp4,2985.0,ball,"0,238,276,238,276,478,0,478",33,179.0
/videos/video_001.mp4,2986.0,ball,"98,116,518,116,518,356,98,356",154,118.0
/videos/video_001.mp4,2987.0,ball,"228,88,648,88,648,328,228,328",219,104.0
/videos/video_001.mp4,2988.0,ball,"268,78,688,78,688,318,268,318",239,99.0
/videos/video_001.mp4,2989.0,ball,"318,78,738,78,738,318,318,318",264,99.0
/videos/video_001.mp4,2990.0,ball,"380,72,800,72,800,312,380,312",295,96.0
/videos/video_001.mp4,2991.0,ball,"424,72,844,72,844,312,424,312",317,96.0
/videos/video_001.mp4,2992.0,ball,"528,124,948,124,948,364,528,364",369,122.0
/videos/video_001.mp4,2993.0,ball,"656,160,1076,160,1076,400,656,400",433,140.0
/videos/video_001.mp4,2994.0,ball,"738,290,1158,290,1158,530,738,530",474,205.0
/videos/video_001.mp4,2995.0,ball,"698,184,1118,184,1118,424,698,424",454,152.0
/videos/video_001.mp4,2996.0,ball,"670,120,1090,120,1090,360,670,360",440,120.0
/videos/video_001.mp4,2997.0,ball,"330,70,750,70,750,310,330,310",270,95.0
/videos/video_001.mp4,2998.0,ball,"256,136,676,136,676,376,256,376",233,128.0
/videos/video_001.mp4,2999.0,ball,"326,76,746,76,746,316,326,316",268,98.0
/videos/video_001.mp4,3000.0,ball,"582,80,1002,80,1002,320,582,320",396,100.0
/videos/video_001.mp4,3001.0,ball,"630,84,1050,84,1050,324,630,324",420,102.0
/videos/video_001.mp4,3002.0,ball,"650,102,1070,102,1070,342,650,342",430,111.0
/videos/video_001.mp4,3003.0,ball,"642,108,1062,108,1062,348,642,348",426,114.0
/videos/video_001.mp4,3004.0,ball,"708,124,1128,124,1128,364,708,364",459,122.0
/videos/video_001.mp4,3005.0,ball,"826,204,1246,204,1246,444,826,444",518,162.0
/videos/video_001.mp4,3006.0,ball,"896,314,1280,314,1280,554,896,554",553,217.0
/videos/video_001.mp4,3007.0,ball,"934,360,1280,360,1280,600,934,600",572,240.0
/videos/video_001.mp4,3008.0,ball,"946,394,1280,394,1280,634,946,634",578,257.0
/videos/video_001.mp4,3009.0,ball,"936,402,1280,402,1280,642,936,642",573,261.0
/videos/video_001.mp4,3010.0,ball,"958,388,1280,388,1280,628,958,628",584,254.0
/videos/video_001.mp4,3011.0,ball,"946,354,1280,354,1280,594,946,594",578,237.0
/videos/video_001.mp4,3012.0,ball,"924,434,1280,434,1280,674,924,674",567,277.0
/videos/video_001.mp4,3013.0,ball,"862,438,1280,438,1280,678,862,678",536,279.0
/videos/video_001.mp4,3014.0,ball,"764,400,1184,400,1184,640,764,640",487,260.0
/videos/video_001.mp4,3015.0,ball,"576,360,996,360,996,600,576,600",393,240.0
/videos/video_001.mp4,3016.0,ball,"424,198,844,198,844,438,424,438",317,159.0
/videos/video_001.mp4,3017.0,ball,"322,110,742,110,742,350,322,350",266,115.0
/videos/video_001.mp4,3018.0,ball,"234,120,654,120,654,360,234,360",222,120.0
/videos/video_001.mp4,3019.0,ball,"198,138,618,138,618,378,198,378",204,129.0
/videos/video_001.mp4,3020.0,ball,"278,160,698,160,698,400,278,400",244,140.0
/videos/video_001.mp4,3021.0,ball,"340,172,760,172,760,412,340,412",275,146.0
/videos/video_001.mp4,3022.0,ball,"410,164,830,164,830,404,410,404",310,142.0
/videos/video_001.mp4,3023.0,ball,"404,174,824,174,824,414,404,414",307,147.0
/videos/video_001.mp4,3024.0,ball,"326,146,746,146,746,386,326,386",268,133.0
/videos/video_001.mp4,3025.0,ball,"314,134,734,134,734,374,314,374",262,127.0
/videos/video_001.mp4,3026.0,ball,"302,130,722,130,722,370,302,370",256,125.0
/videos/video_001.mp4,3027.0,ball,"290,128,710,128,710,368,290,368",250,124.0
/videos/video_001.mp4,3028.0,ball,"290,118,710,118,710,358,290,358",250,119.0
/videos/video_001.mp4,3029.0,ball,"210,112,630,112,630,352,210,352",210,116.0
/videos/video_001.mp4,3030.0,ball,"176,118,596,118,596,358,176,358",193,119.0
/videos/video_001.mp4,3031.0,ball,"130,120,550,120,550,360,130,360",170,120.0
/videos/video_001.mp4,3032.0,ball,"112,144,532,144,532,384,112,384",161,132.0
/videos/video_001.mp4,3033.0,ball,"100,134,520,134,520,374,100,374",155,127.0
/videos/video_001.mp4,3034.0,ball,"174,124,594,124,594,364,174,364",192,122.0
/videos/video_001.mp4,3035.0,ball,"202,120,622,120,622,360,202,360",206,120.0
/videos/video_001.mp4,3036.0,ball,"200,132,620,132,620,372,200,372",205,126.0
/videos/video_001.mp4,3037.0,ball,"226,194,646,194,646,434,226,434",218,157.0
/videos/video_001.mp4,3038.0,ball,"336,350,756,350,756,590,336,590",273,235.0
/videos/video_001.mp4,3039.0,ball,"578,238,998,238,998,478,578,478",394,179.0
/videos/video_001.mp4,3040.0,ball,"826,334,1246,334,1246,574,826,574",518,227.0
/videos/video_001.mp4,3041.0,ball,"914,380,1280,380,1280,620,914,620",562,250.0
/videos/video_001.mp4,3042.0,ball,"944,380,1280,380,1280,620,944,620",577,250.0
/videos/video_001.mp4,3043.0,ball,"906,304,1280,304,1280,544,906,544",558,212.0
/videos/video_001.mp4,3044.0,ball,"914,384,1280,384,1280,624,914,624",562,252.0
/videos/video_001.mp4,3045.0,ball,"938,452,1280,452,1280,692,938,692",574,286.0
/videos/video_001.mp4,3046.0,ball,"948,450,1280,450,1280,690,948,690",579,285.0
/videos/video_001.mp4,3047.0,ball,"918,456,1280,456,1280,696,918,696",564,288.0
/videos/video_001.mp4,3048.0,ball,"854,488,1274,488,1274,720,854,720",532,304.0
/videos/video_001.mp4,3049.0,ball,"104,567.3333435058594,524,567.3333435058594,524,720,104,720",157,343.6666717529297
/videos/video_001.mp4,3050.0,ball,"0,455.3333435058594,326,455.3333435058594,326,695.3333435058594,0,695.3333435058594",58,287.6666717529297
/videos/video_001.mp4,3051.0,ball,"0,369.3333435058594,248,369.3333435058594,248,609.3333435058594,0,609.3333435058594",19,244.6666717529297
/videos/video_001.mp4,3052.0,ball,"0,357.3333435058594,244,357.3333435058594,244,597.3333435058594,0,597.3333435058594",17,238.6666717529297
/videos/video_001.mp4,3053.0,ball,"0,339.3333435058594,256,339.3333435058594,256,579.3333435058594,0,579.3333435058594",23,229.6666717529297
/videos/video_001.mp4,3054.0,ball,"0,349.3333435058594,246,349.3333435058594,246,589.3333435058594,0,589.3333435058594",18,234.6666717529297
/videos/video_001.mp4,3055.0,ball,"0,335.3333435058594,248,335.3333435058594,248,575.3333435058594,0,575.3333435058594",19,227.6666717529297
/videos/video_001.mp4,3056.0,ball,"0,341.3333435058594,232,341.3333435058594,232,581.3333435058594,0,581.3333435058594",11,230.6666717529297
/videos/video_001.mp4,3057.0,ball,"0,319.3333435058594,258,319.3333435058594,258,559.3333435058594,0,559.3333435058594",24,219.6666717529297
/videos/video_001.mp4,3058.0,ball,"0,321.3333435058594,272,321.3333435058594,272,561.3333435058594,0,561.3333435058594",31,220.6666717529297
/videos/video_001.mp4,3059.0,ball,"0,313.3333435058594,290,313.3333435058594,290,553.3333435058594,0,553.3333435058594",40,216.6666717529297
/videos/video_001.mp4,3060.0,ball,"0,283.3333435058594,322,283.3333435058594,322,523.3333435058594,0,523.3333435058594",56,201.6666717529297
/videos/video_001.mp4,3061.0,ball,"0,253.33334350585938,342,253.33334350585938,342,493.3333435058594,0,493.3333435058594",66,186.6666717529297
/videos/video_001.mp4,3062.0,ball,"0,271.3333435058594,324,271.3333435058594,324,511.3333435058594,0,511.3333435058594",57,195.6666717529297
/videos/video_001.mp4,3063.0,ball,"0,277.3333435058594,328,277.3333435058594,328,517.3333435058594,0,517.3333435058594",59,198.6666717529297
/videos/video_001.mp4,3064.0,ball,"0,267.3333435058594,332,267.3333435058594,332,507.3333435058594,0,507.3333435058594",61,193.6666717529297
/videos/video_001.mp4,3065.0,ball,"0,275.3333435058594,328,275.3333435058594,328,515.3333435058594,0,515.3333435058594",59,197.6666717529297
/videos/video_001.mp4,3066.0,ball,"0,225.33334350585938,348,225.33334350585938,348,465.3333435058594,0,465.3333435058594",69,172.6666717529297
/videos/video_001.mp4,3067.0,ball,"848,204,1268,204,1268,444,848,444",529,162.0
/videos/video_001.mp4,3068.0,ball,"878,238,1280,238,1280,478,878,478",544,179.0
/videos/video_001.mp4,3069.0,ball,"946,288,1280,288,1280,528,946,528",578,204.0
/videos/video_001.mp4,3070.0,ball,"858,256,1278,256,1278,496,858,496",534,188.0
/videos/video_001.mp4,3071.0,ball,"846,258,1266,258,1266,498,846,498",528,189.0
/videos/video_001.mp4,3072.0,ball,"814,250,1234,250,1234,490,814,490",512,185.0
/videos/video_001.mp4,3073.0,ball,"762,214,1182,214,1182,454,762,454",486,167.0
/videos/video_001.mp4,3074.0,ball,"662,142,1082,142,1082,382,662,382",436,131.0
/videos/video_001.mp4,3075.0,ball,"610,112,1030,112,1030,352,610,352",410,116.0
/videos/video_001.mp4,3076.0,ball,"594,120,1014,120,1014,360,594,360",402,120.0
/videos/video_001.mp4,3077.0,ball,"594,114,1014,114,1014,354,594,354",402,117.0
/videos/video_001.mp4,3078.0,ball,"482,108,902,108,902,348,482,348",346,114.0
/videos/video_001.mp4,3079.0,ball,"366,94,786,94,786,334,366,334",288,107.0
/videos/video_001.mp4,3080.0,ball,"466,92,886,92,886,332,466,332",338,106.0
/videos/video_001.mp4,3081.0,ball,"418,96,838,96,838,336,418,336",314,108.0
/videos/video_001.mp4,3082.0,ball,"370,102,790,102,790,342,370,342",290,111.0
/videos/video_001.mp4,3083.0,ball,"250,142,670,142,670,382,250,382",230,131.0
/videos/video_001.mp4,3084.0,ball,"132,236,552,236,552,476,132,476",171,178.0
/videos/video_001.mp4,3085.0,ball,"134,284,554,284,554,524,134,524",172,202.0
/videos/video_001.mp4,3086.0,ball,"224,304,644,304,644,544,224,544",217,212.0
/videos/video_001.mp4,3087.0,ball,"280,320,700,320,700,560,280,560",245,220.0
/videos/video_001.mp4,3088.0,ball,"312,256,732,256,732,496,312,496",261,188.0
/videos/video_001.mp4,3089.0,ball,"334,144,754,144,754,384,334,384",272,132.0
/videos/video_001.mp4,3090.0,ball,"788,304,1208,304,1208,544,788,544",499,212.0
/videos/video_001.mp4,3091.0,ball,"804,360,1224,360,1224,600,804,600",507,240.0
/videos/video_001.mp4,3092.0,ball,"806,370,1226,370,1226,610,806,610",508,245.0
/videos/video_001.mp4,3093.0,ball,"662,150,1082,150,1082,390,662,390",436,135.0
/videos/video_001.mp4,3094.0,ball,"446,90,866,90,866,330,446,330",328,105.0
/videos/video_001.mp4,3095.0,ball,"392,70,812,70,812,310,392,310",301,95.0
/videos/video_001.mp4,3096.0,ball,"326,72,746,72,746,312,326,312",268,96.0
/videos/video_001.mp4,3097.0,ball,"322,66,742,66,742,306,322,306",266,93.0
/videos/video_001.mp4,3098.0,ball,"128,94,548,94,548,334,128,334",169,107.0
/videos/video_001.mp4,3099.0,ball,"120,122,540,122,540,362,120,362",165,121.0
/videos/video_001.mp4,3100.0,ball,"118,114,538,114,538,354,118,354",164,117.0
/videos/video_001.mp4,3101.0,ball,"212,78,632,78,632,318,212,318",211,99.0
/videos/video_001.mp4,3102.0,ball,"154,124,574,124,574,364,154,364",182,122.0
/videos/video_001.mp4,3103.0,ball,"250,108,670,108,670,348,250,348",230,114.0
/videos/video_001.mp4,3104.0,ball,"360,62,780,62,780,302,360,302",285,91.0
/videos/video_001.mp4,3105.0,ball,"436,68,856,68,856,308,436,308",323,94.0
/videos/video_001.mp4,3106.0,ball,"466,84,886,84,886,324,466,324",338,102.0
/videos/video_001.mp4,3107.0,ball,"534,88,954,88,954,328,534,328",372,104.0
/videos/video_001.mp4,3108.0,ball,"714,158,1134,158,1134,398,714,398",462,139.0
/videos/video_001.mp4,3109.0,ball,"718,166,1138,166,1138,406,718,406",464,143.0
/videos/video_001.mp4,3110.0,ball,"606,166,1026,166,1026,406,606,406",408,143.0
/videos/video_001.mp4,3111.0,ball,"620,164,1040,164,1040,404,620,404",415,142.0
/videos/video_001.mp4,3112.0,ball,"734,70,1154,70,1154,310,734,310",472,95.0
/videos/video_001.mp4,3113.0,ball,"794,104,1214,104,1214,344,794,344",502,112.0
/videos/video_001.mp4,3114.0,ball,"766,122,1186,122,1186,362,766,362",488,121.0
/videos/video_001.mp4,3115.0,ball,"816,174,1236,174,1236,414,816,414",513,147.0
/videos/video_001.mp4,3116.0,ball,"826,176,1246,176,1246,416,826,416",518,148.0
/videos/video_001.mp4,3117.0,ball,"708,28,1128,28,1128,268,708,268",459,74.0
/videos/video_001.mp4,3118.0,ball,"422,0,842,0,842,224,422,224",316,52.0
/videos/video_001.mp4,3119.0,ball,"266,118,686,118,686,358,266,358",238,119.0
/videos/video_001.mp4,3120.0,ball,"472,138,892,138,892,378,472,378",341,129.0
/videos/video_001.mp4,3121.0,ball,"564,142,984,142,984,382,564,382",387,131.0
/videos/video_001.mp4,3122.0,ball,"626,142,1046,142,1046,382,626,382",418,131.0
/videos/video_001.mp4,3123.0,ball,"616,120,1036,120,1036,360,616,360",413,120.0
/videos/video_001.mp4,3124.0,ball,"570,108,990,108,990,348,570,348",390,114.0
/videos/video_001.mp4,3125.0,ball,"662,124,1082,124,1082,364,662,364",436,122.0
/videos/video_001.mp4,3126.0,ball,"696,134,1116,134,1116,374,696,374",453,127.0
/videos/video_001.mp4,3127.0,ball,"722,128,1142,128,1142,368,722,368",466,124.0
/videos/video_001.mp4,3128.0,ball,"762,158,1182,158,1182,398,762,398",486,139.0
/videos/video_001.mp4,3129.0,ball,"810,190,1230,190,1230,430,810,430",510,155.0
/videos/video_001.mp4,3130.0,ball,"954,370,1280,370,1280,610,954,610",582,245.0
/videos/video_001.mp4,3131.0,ball,"966,390,1280,390,1280,630,966,630",588,255.0
/videos/video_001.mp4,3132.0,ball,"932,384,1280,384,1280,624,932,624",571,252.0
/videos/video_001.mp4,3133.0,ball,"898,392,1280,392,1280,632,898,632",554,256.0
/videos/video_001.mp4,3134.0,ball,"860,372,1280,372,1280,612,860,612",535,246.0
/videos/video_001.mp4,3135.0,ball,"774,320,1194,320,1194,560,774,560",492,220.0
/videos/video_001.mp4,3136.0,ball,"600,276,1020,276,1020,516,600,516",405,198.0
/videos/video_001.mp4,3137.0,ball,"360,228,780,228,780,468,360,468",285,174.0
/videos/video_001.mp4,3138.0,ball,"226,226,646,226,646,466,226,466",218,173.0
/videos/video_001.mp4,3139.0,ball,"212,142,632,142,632,382,212,382",211,131.0
/videos/video_001.mp4,3140.0,ball,"208,106,628,106,628,346,208,346",209,113.0
/videos/video_001.mp4,3141.0,ball,"130,118,550,118,550,358,130,358",170,119.0
/videos/video_001.mp4,3142.0,ball,"120,128,540,128,540,368,120,368",165,124.0
/videos/video_001.mp4,3143.0,ball,"98,114,518,114,518,354,98,354",154,117.0
/videos/video_001.mp4,3144.0,ball,"122,108,542,108,542,348,122,348",166,114.0
/videos/video_001.mp4,3145.0,ball,"90,144,510,144,510,384,90,384",150,132.0
/videos/video_001.mp4,3146.0,ball,"18,168,438,168,438,408,18,408",114,144.0
/videos/video_001.mp4,3147.0,ball,"96,126,516,126,516,366,96,366",153,123.0
/videos/video_001.mp4,3148.0,ball,"108,170,528,170,528,410,108,410",159,145.0
/videos/video_001.mp4,3149.0,ball,"220,90,640,90,640,330,220,330",215,105.0
/videos/video_001.mp4,3150.0,ball,"184,98,604,98,604,338,184,338",197,109.0
/videos/video_001.mp4,3151.0,ball,"372,100,792,100,792,340,372,340",291,110.0
/videos/video_001.mp4,3152.0,ball,"266,84,686,84,686,324,266,324",238,102.0
/videos/video_001.mp4,3153.0,ball,"246,158,666,158,666,398,246,398",228,139.0
/videos/video_001.mp4,3154.0,ball,"262,86,682,86,682,326,262,326",236,103.0
/videos/video_001.mp4,3155.0,ball,"268,78,688,78,688,318,268,318",239,99.0
/videos/video_001.mp4,3156.0,ball,"286,86,706,86,706,326,286,326",248,103.0
/videos/video_001.mp4,3157.0,ball,"62,192,482,192,482,432,62,432",136,156.0
/videos/video_001.mp4,3158.0,ball,"198,142,618,142,618,382,198,382",204,131.0
/videos/video_001.mp4,3159.0,ball,"246,116,666,116,666,356,246,356",228,118.0
/videos/video_001.mp4,3160.0,ball,"244,106,664,106,664,346,244,346",227,113.0
/videos/video_001.mp4,3161.0,ball,"232,112,652,112,652,352,232,352",221,116.0
/videos/video_001.mp4,3162.0,ball,"154,138,574,138,574,378,154,378",182,129.0
/videos/video_001.mp4,3163.0,ball,"222,98,642,98,642,338,222,338",216,109.0
/videos/video_001.mp4,3164.0,ball,"270,84,690,84,690,324,270,324",240,102.0
/videos/video_001.mp4,3165.0,ball,"304,70,724,70,724,310,304,310",257,95.0
/videos/video_001.mp4,3166.0,ball,"464,68,884,68,884,308,464,308",337,94.0
/videos/video_001.mp4,3167.0,ball,"562,90,982,90,982,330,562,330",386,105.0
/videos/video_001.mp4,3168.0,ball,"586,98,1006,98,1006,338,586,338",398,109.0
/videos/video_001.mp4,3169.0,ball,"574,76,994,76,994,316,574,316",392,98.0
/videos/video_001.mp4,3170.0,ball,"466,70,886,70,886,310,466,310",338,95.0
/videos/video_001.mp4,3171.0,ball,"362,52,782,52,782,292,362,292",286,86.0
/videos/video_001.mp4,3172.0,ball,"376,58,796,58,796,298,376,298",293,89.0
/videos/video_001.mp4,3173.0,ball,"404,72,824,72,824,312,404,312",307,96.0
/videos/video_001.mp4,3174.0,ball,"436,68,856,68,856,308,436,308",323,94.0
/videos/video_001.mp4,3175.0,ball,"460,82,880,82,880,322,460,322",335,101.0
/videos/video_001.mp4,3176.0,ball,"392,98,812,98,812,338,392,338",301,109.0
/videos/video_001.mp4,3177.0,ball,"330,84,750,84,750,324,330,324",270,102.0
/videos/video_001.mp4,3178.0,ball,"274,104,694,104,694,344,274,344",242,112.0
/videos/video_001.mp4,3179.0,ball,"168,176,588,176,588,416,168,416",189,148.0
/videos/video_001.mp4,3180.0,ball,"38,254,458,254,458,494,38,494",124,187.0
/videos/video_001.mp4,3181.0,ball,"6,264,426,264,426,504,6,504",108,192.0
/videos/video_001.mp4,3182.0,ball,"0,298,338,298,338,538,0,538",64,209.0
/videos/video_001.mp4,3183.0,ball,"0,332,296,332,296,572,0,572",43,226.0
/videos/video_001.mp4,3184.0,ball,"0,210,412,210,412,450,0,450",101,165.0
/videos/video_001.mp4,3185.0,ball,"46,190,466,190,466,430,46,430",128,155.0
/videos/video_001.mp4,3186.0,ball,"90,158,510,158,510,398,90,398",150,139.0
/videos/video_001.mp4,3187.0,ball,"200,142,620,142,620,382,200,382",205,131.0
/videos/video_001.mp4,3188.0,ball,"312,92,732,92,732,332,312,332",261,106.0
/videos/video_001.mp4,3189.0,ball,"302,84,722,84,722,324,302,324",256,102.0
/videos/video_001.mp4,3190.0,ball,"608,82,1028,82,1028,322,608,322",409,101.0
/videos/video_001.mp4,3191.0,ball,"584,94,1004,94,1004,334,584,334",397,107.0
/videos/video_001.mp4,3192.0,ball,"612,106,1032,106,1032,346,612,346",411,113.0
/videos/video_001.mp4,3193.0,ball,"634,96,1054,96,1054,336,634,336",422,108.0
/videos/video_001.mp4,3194.0,ball,"654,100,1074,100,1074,340,654,340",432,110.0
/videos/video_001.mp4,3195.0,ball,"692,128,1112,128,1112,368,692,368",451,124.0
/videos/video_001.mp4,3196.0,ball,"668,102,1088,102,1088,342,668,342",439,111.0
/videos/video_001.mp4,3197.0,ball,"718,126,1138,126,1138,366,718,366",464,123.0
/videos/video_001.mp4,3198.0,ball,"672,126,1092,126,1092,366,672,366",441,123.0
/videos/video_001.mp4,3199.0,ball,"694,120,1114,120,1114,360,694,360",452,120.0
/videos/video_001.mp4,3200.0,ball,"828,178,1248,178,1248,418,828,418",519,149.0
/videos/video_001.mp4,3201.0,ball,"616,132,1036,132,1036,372,616,372",413,126.0
/videos/video_001.mp4,3202.0,ball,"616,144,1036,144,1036,384,616,384",413,132.0
/videos/video_001.mp4,3203.0,ball,"534,164,954,164,954,404,534,404",372,142.0
/videos/video_001.mp4,3204.0,ball,"448,160,868,160,868,400,448,400",329,140.0
/videos/video_001.mp4,3205.0,ball,"292,158,712,158,712,398,292,398",251,139.0
/videos/video_001.mp4,3206.0,ball,"174,166,594,166,594,406,174,406",192,143.0
/videos/video_001.mp4,3207.0,ball,"150,142,570,142,570,382,150,382",180,131.0
/videos/video_001.mp4,3208.0,ball,"172,114,592,114,592,354,172,354",191,117.0
/videos/video_001.mp4,3209.0,ball,"186,100,606,100,606,340,186,340",198,110.0
/videos/video_001.mp4,3210.0,ball,"240,102,660,102,660,342,240,342",225,111.0
/videos/video_001.mp4,3211.0,ball,"318,86,738,86,738,326,318,326",264,103.0
/videos/video_001.mp4,3212.0,ball,"328,78,748,78,748,318,328,318",269,99.0
/videos/video_001.mp4,3213.0,ball,"318,94,738,94,738,334,318,334",264,107.0
/videos/video_001.mp4,3214.0,ball,"128,102,548,102,548,342,128,342",169,111.0
/videos/video_001.mp4,3215.0,ball,"8,134,428,134,428,374,8,374",109,127.0
/videos/video_001.mp4,3216.0,ball,"76,100,496,100,496,340,76,340",143,110.0
/videos/video_001.mp4,3217.0,ball,"352,0,772,0,772,182,352,182",281,31.0
/videos/video_001.mp4,3218.0,ball,"740,16,1160,16,1160,256,740,256",475,68.0
/videos/video_001.mp4,3219.0,ball,"602,82,1022,82,1022,322,602,322",406,101.0
/videos/video_001.mp4,3220.0,ball,"520,74,940,74,940,314,520,314",365,97.0
